match_id,start_time,duration,tower_status_radiant,tower_status_dire,barracks_status_dire,barracks_status_radiant,first_blood_time,game_mode,radiant_win,negative_votes,positive_votes,cluster
11929,1447451285,2428,1974,0,0,63,88,22,True,0,0,132
11930,1447451284,1768,2047,0,0,63,79,22,True,0,0,133
11931,1447451290,2090,1854,256,48,63,379,22,True,0,0,155
11932,1447451281,2639,1974,0,0,63,329,22,True,0,0,191
11933,1447451324,1899,2047,4,3,63,75,22,True,0,0,138
11934,1447451339,3933,1846,0,48,63,164,22,True,0,0,133
11935,1447451339,2003,1844,384,48,63,8,22,True,0,0,182
11936,1447451359,1885,1982,0,0,63,6,22,True,0,0,133
11937,1447451379,2540,4,1844,63,3,71,22,False,0,0,204
11938,1447451405,2209,2038,0,0,63,104,22,True,0,0,122
11939,1447451405,2974,454,1572,15,51,13,22,False,0,0,121
11940,1447451438,1876,2038,0,0,63,83,22,True,0,0,138
11941,1447451458,2524,1974,0,0,63,90,22,True,0,0,133
11942,1447451448,2694,1958,0,0,63,90,22,True,0,0,133
11943,1447451448,3053,1975,0,0,63,93,22,True,0,0,204
11944,1447451455,2272,2046,0,0,63,20,22,True,0,0,132
11945,1447451465,1850,384,1974,63,48,108,22,False,0,0,121
11946,1447451470,2776,0,2020,63,0,213,22,False,0,0,204
11947,1447451484,1858,1847,0,0,63,242,22,True,0,0,204
11948,1447451484,2521,6,1844,63,3,182,22,False,0,0,133
11949,1447451496,2818,0,2036,63,0,111,22,False,0,0,191
11950,1447451509,1794,384,2047,63,48,54,22,False,0,0,123
11951,1447451530,2433,1974,4,3,63,17,22,True,0,0,138
11952,1447451557,1864,2039,0,0,63,83,22,True,0,0,121
11953,1447451537,2477,0,2046,63,0,141,22,False,0,0,187
11954,1447451560,2926,0,1974,63,0,91,22,False,0,0,132
11955,1447451562,1756,1983,0,0,63,230,22,True,0,0,138
11956,1447451561,3327,1796,0,0,63,0,22,True,0,0,138
11957,1447451582,2870,1590,0,1,63,90,22,True,0,1,132
11958,1447451571,2061,0,1974,63,0,105,22,False,0,0,132
11959,1447451594,2138,0,1982,63,0,70,22,False,0,0,133
11960,1447451596,2025,1974,288,60,63,5,22,True,0,0,121
11961,1447451594,2581,0,2038,63,0,158,22,False,0,0,122
11962,1447451609,1935,4,2038,63,3,60,22,False,0,0,192
11963,1447451615,3051,0,1568,60,0,123,22,False,0,0,123
11964,1447451625,2273,1982,260,51,63,61,22,True,0,0,132
11965,1447451625,2251,0,2047,63,0,156,22,False,0,0,122
11966,1447451641,2085,6,1972,63,3,128,22,False,0,0,184
11967,1447451634,2485,1830,6,3,63,106,22,True,0,0,132
11968,1447451651,2070,1983,6,3,63,0,22,True,0,0,132
11969,1447451657,2470,0,1828,63,0,145,22,False,0,0,123
11970,1447451661,2562,1983,0,0,63,102,22,True,0,0,133
11971,1447451671,1886,256,1590,63,48,2,22,False,0,0,123
11972,1447451687,2330,0,2046,63,0,109,22,False,0,0,123
11973,1447451696,3473,1844,0,0,63,6,22,True,0,0,132
11974,1447451712,2371,1982,390,51,63,239,22,True,0,0,132
11975,1447451723,1741,2046,0,0,63,28,22,True,0,0,204
11976,1447451734,2341,2039,4,3,63,139,22,True,0,0,132
11977,1447451740,3474,1798,384,48,51,134,22,True,0,0,122
11978,1447451742,4056,4,390,51,3,47,22,False,0,0,133
11979,1447451751,2415,390,1796,51,51,0,22,False,0,0,122
11980,1447451742,3259,1846,0,0,63,40,22,True,0,0,132
11981,1447451754,2908,0,1924,55,0,79,22,False,0,0,123
11982,1447451752,2539,4,1926,59,3,42,22,False,0,0,133
11983,1447451757,2141,0,2038,63,0,10,22,False,0,0,133
11984,1447451785,2907,1974,0,0,63,68,22,True,0,0,133
11985,1447451792,3204,6,256,48,3,73,22,True,0,0,121
11986,1447451803,2781,900,0,0,51,49,2,True,0,0,132
11987,1447451813,2453,4,1846,63,3,166,22,False,0,0,121
11988,1447451841,2168,2038,260,51,63,7,22,True,0,0,122
11989,1447451835,3862,0,1798,59,0,483,22,False,0,0,133
11990,1447451837,3211,0,1844,63,3,0,22,False,0,0,138
11991,1447451852,2194,1844,260,51,63,4,22,True,0,0,185
11992,1447451840,3176,0,2038,63,0,166,2,False,0,0,132
11993,1447451858,1933,1974,0,0,63,54,22,True,0,0,133
11994,1447451898,2350,0,2038,63,0,162,22,False,0,0,204
11995,1447451904,1899,1974,390,51,63,94,22,True,0,0,133
11996,1447451916,2012,0,2046,63,0,277,22,False,0,0,132
11997,1447451916,2477,0,1974,63,0,101,22,False,0,0,121
11998,1447451947,2796,390,1824,63,51,73,22,False,0,0,123
11999,1447451949,3427,256,1540,23,48,47,22,False,0,0,111
12000,1447451954,2615,1974,262,51,63,144,22,True,0,0,181
12001,1447451970,1837,0,1974,63,0,96,22,False,0,0,138
12002,1447451979,2392,2038,0,0,63,193,22,True,0,0,123
12003,1447451975,3091,0,2046,63,0,3,22,False,0,0,133
12004,1447451984,2291,0,2038,63,0,122,22,False,0,0,132
12005,1447451983,1884,2046,0,0,63,138,22,True,0,0,132
12006,1447451995,2782,0,1844,63,0,8,22,False,0,0,111
12007,1447451999,2352,0,2039,63,0,8,22,False,0,0,191
12008,1447452027,1524,2046,4,3,63,0,22,True,0,0,121
12009,1447452034,1446,2047,0,0,63,180,22,True,0,0,132
12010,1447452051,3206,32,1280,48,13,345,22,False,0,0,133
12011,1447452061,3271,1974,0,0,63,2,22,True,0,0,121
12012,1447452082,2464,0,2038,63,0,7,22,False,0,0,132
12013,1447452072,1801,2046,0,0,63,38,22,True,0,0,191
12014,1447452087,3592,390,0,0,51,222,22,True,0,0,121
12015,1447452099,2302,0,1846,63,0,0,22,False,1,0,121
12016,1447452108,1846,0,2038,63,0,0,22,False,0,0,133
12017,1447452117,1817,4,1974,63,3,3,22,False,0,0,132
12018,1447452114,2577,1588,260,51,15,68,22,True,0,0,121
12019,1447452119,2542,0,1846,63,0,11,22,False,0,0,132
12020,1447452113,2441,0,1975,63,0,84,22,False,0,0,191
12021,1447452143,3022,1926,0,0,63,127,22,True,0,0,138
12022,1447452141,2569,2038,4,3,63,80,22,True,0,0,132
12023,1447452158,3058,1972,0,0,63,143,22,True,0,0,132
12024,1447452149,3121,1572,388,51,15,0,22,True,0,0,132
12025,1447452159,2381,4,2038,63,3,115,22,False,0,0,121
12026,1447452168,3397,0,1280,50,0,188,22,False,0,0,123
12027,1447452177,1958,0,1846,63,0,0,22,False,0,0,123
12028,1447452188,1741,2046,0,3,63,6,22,True,0,0,204
12029,1447452200,2497,0,1983,63,0,194,22,False,0,0,151
12030,1447452176,2024,0,2039,63,0,91,22,False,0,0,204
12031,1447452197,3578,0,1974,63,0,5,22,False,0,0,133
12032,1447452217,2038,1974,256,48,63,0,22,True,0,0,132
12033,1447452227,2397,1846,0,0,63,45,22,True,0,0,133
12034,1447452242,3575,0,1974,63,0,132,22,False,0,0,133
12035,1447452240,2654,1798,0,3,63,222,22,True,0,0,132
12036,1447452253,2708,32,1830,63,12,55,22,False,0,0,122
12037,1447452253,3327,1844,0,0,63,150,22,True,0,0,138
12038,1447452266,2885,0,1828,63,0,5,22,False,0,0,138
12039,1447452237,2134,1975,0,0,63,9,22,True,0,0,112
12040,1447452278,2974,1974,0,0,63,0,22,True,0,0,133
12041,1447452285,3476,1828,256,48,63,0,22,True,0,0,185
12042,1447452295,2762,0,1958,63,0,111,22,False,0,0,123
12043,1447452309,3533,1830,260,51,63,60,22,True,0,0,132
12044,1447452321,2035,1974,4,3,63,0,22,True,0,0,204
12045,1447452333,2542,1983,0,0,63,132,22,True,0,0,181
12046,1447452344,2050,1975,256,48,63,0,22,True,0,0,133
12047,1447452355,2240,1975,0,0,63,6,22,True,0,0,121
12048,1447452361,1702,388,1974,63,51,0,22,False,0,0,133
12049,1447452392,1877,260,2038,63,51,0,22,False,0,0,133
12050,1447452387,1821,4,1974,63,3,78,22,False,0,0,122
12051,1447452405,2912,0,1974,63,0,82,22,False,0,0,123
12052,1447452405,2278,0,1854,63,0,9,22,False,0,0,132
12053,1447452415,3084,1792,256,48,63,280,22,True,0,0,204
12054,1447452436,1920,6,2046,63,3,8,22,False,0,0,122
12055,1447452432,2938,1844,0,0,63,243,22,True,0,0,123
12056,1447452420,1764,2046,0,0,63,220,22,True,0,0,204
12057,1447452438,3624,0,1958,63,0,326,22,False,0,0,133
12058,1447452445,635,452,2047,63,51,0,22,False,0,0,204
12059,1447452447,2226,2047,4,3,63,171,22,True,0,0,191
12060,1447452448,1618,1983,0,0,63,167,22,True,0,0,122
12061,1447452448,2702,4,1588,63,3,106,2,False,0,0,133
12062,1447452421,2090,384,1974,63,48,0,22,False,0,0,121
12063,1447452459,2957,0,1830,63,0,56,22,False,0,0,133
12064,1447452464,2239,0,1952,63,0,5,22,False,0,0,133
12065,1447452471,1785,2047,256,48,63,143,22,True,0,0,155
12066,1447452490,2432,0,1974,63,0,56,22,False,0,0,132
12067,1447452492,3055,0,1846,63,0,0,22,False,0,0,122
12068,1447452506,1450,1975,48,12,63,0,22,True,0,0,132
12069,1447452516,3274,1958,0,0,63,0,22,True,0,0,121
12070,1447452517,2244,2046,0,0,63,139,22,True,0,0,154
12071,1447452519,1344,32,2039,63,12,77,22,False,0,0,133
12072,1447452497,1648,1982,4,3,63,31,22,True,0,0,132
12073,1447452519,2444,0,1588,63,0,76,22,False,0,0,132
12074,1447452553,3151,1828,0,0,63,117,22,True,0,0,112
12075,1447452559,2516,0,1844,63,0,58,22,False,0,0,171
12076,1447452551,2391,256,1975,63,48,68,22,False,0,0,138
12077,1447452578,4734,1792,0,0,51,52,22,True,0,0,133
12078,1447452580,2522,1974,0,0,63,129,22,True,0,0,132
12079,1447452578,2126,0,2036,63,0,45,22,False,0,0,123
12080,1447452575,3391,1792,256,51,51,119,22,True,0,0,152
12081,1447452599,3398,0,1540,51,0,7,22,False,0,0,133
12082,1447452586,3405,1958,0,0,63,1,22,True,0,0,133
12083,1447452596,2316,0,1974,63,0,55,22,False,0,0,132
12084,1447452617,2738,0,1972,63,0,138,22,False,0,0,133
12085,1447452646,3658,0,262,51,0,6,22,False,0,0,132
12086,1447452655,3531,1847,0,0,63,28,22,True,0,0,188
12087,1447452651,2775,1830,256,51,63,127,22,True,0,0,191
12088,1447452658,1815,0,2044,63,0,7,2,False,0,0,133
12089,1447452638,1866,0,1974,63,0,2,22,False,0,0,112
12090,1447452678,2458,1846,0,0,63,8,22,True,0,0,132
12091,1447452679,3364,0,1824,63,0,135,22,False,0,0,122
12092,1447452667,2731,1983,0,0,63,7,22,True,0,0,123
12093,1447452713,1989,0,1844,63,0,147,22,False,0,0,123
12094,1447452728,1778,0,1982,63,0,124,22,False,0,0,133
12095,1447452748,2268,6,1846,63,3,144,22,False,0,0,132
12096,1447452759,1979,256,2046,63,48,194,22,False,0,0,132
12097,1447452748,1722,1983,0,0,63,83,22,True,0,0,122
12098,1447452766,1563,1982,390,51,63,7,22,True,0,0,138
12099,1447452775,2875,0,1974,63,0,3,2,False,0,0,132
12100,1447452784,3587,768,0,0,51,299,22,True,0,0,138
12101,1447452782,2413,4,1846,63,3,117,22,False,0,0,204
12102,1447452799,1974,0,1974,63,0,2,22,False,0,0,181
12103,1447452782,2173,0,2039,63,0,0,22,False,0,0,122
12104,1447452801,2669,0,1982,63,0,329,22,False,0,0,138
12105,1447452807,3036,1924,4,51,55,88,22,True,0,0,184
12106,1447452808,1979,1974,4,3,63,24,22,True,0,0,181
12107,1447452831,2353,1828,0,0,63,2,22,True,0,0,182
12108,1447452829,1750,2046,6,3,63,77,22,True,0,0,133
12109,1447452829,3395,6,1540,3,3,105,22,False,0,0,191
12110,1447452883,2682,1958,6,3,63,200,22,True,0,0,121
12111,1447452883,2748,0,1828,63,0,173,22,False,0,0,133
12112,1447452898,2699,0,1974,63,0,281,22,False,0,0,133
12113,1447452907,3010,1952,0,0,60,0,22,True,0,0,132
12114,1447452911,2392,0,1983,63,0,21,22,False,0,0,153
12115,1447452932,1353,1982,388,51,63,13,22,True,0,0,132
12116,1447452942,2024,7,1972,63,3,127,22,False,0,0,132
12117,1447452951,3478,0,1846,63,0,16,22,False,0,0,133
12118,1447452948,2607,1956,4,3,63,13,22,True,0,0,204
12119,1447452940,2165,1972,6,3,63,526,22,True,0,0,132
12120,1447452968,2285,0,2046,63,0,14,22,False,0,0,138
12121,1447453012,3055,1588,256,48,63,123,22,True,0,0,121
12122,1447453034,2654,0,1974,63,0,104,22,False,0,0,132
12123,1447453049,2386,4,1846,63,3,4,22,False,0,0,138
12124,1447453045,1827,1982,4,3,63,8,22,True,0,0,133
12125,1447453062,2139,2036,0,0,63,95,22,True,0,0,132
12126,1447453079,2459,1974,0,0,63,1,22,True,0,0,138
12127,1447453062,2209,1982,0,0,63,5,22,True,0,0,121
12128,1447453096,3277,390,1536,49,51,255,22,False,0,0,122
12129,1447453104,3327,1828,260,51,63,55,2,True,0,0,132
12130,1447453104,2581,0,1846,63,0,0,22,False,0,0,133
12131,1447453096,2158,1974,4,3,63,147,22,True,0,0,204
12132,1447453100,2288,0,2044,63,0,90,22,False,0,0,133
12133,1447453109,2654,2020,0,1,63,10,22,True,0,0,132
12134,1447453130,2715,0,2038,63,0,7,22,False,0,0,123
12135,1447453149,3505,1540,0,0,11,11,22,True,0,0,132
12136,1447453160,2336,1972,4,3,63,3,22,True,0,0,133
12137,1447453173,2865,1975,0,0,63,77,22,True,0,2,133
12138,1447453182,2495,1974,0,0,63,89,22,True,0,0,133
12139,1447453187,3655,1796,0,0,51,162,22,True,0,0,132
12140,1447453194,2524,1830,390,51,63,0,22,True,0,0,133
12141,1447453206,2002,0,1972,63,0,186,22,False,0,0,133
12142,1447453206,1923,1975,0,0,63,8,22,True,0,0,204
12143,1447453218,2348,1982,4,3,63,83,2,True,0,0,132
12144,1447453215,1006,0,2046,63,32,43,22,False,0,0,132
12145,1447453244,3252,774,0,0,51,1,22,True,0,0,138
12146,1447453242,2475,4,1974,63,3,11,22,False,0,0,132
12147,1447453250,2579,1972,4,3,63,84,22,True,0,0,132
12148,1447453269,3759,4,1792,60,3,172,22,False,0,0,132
12149,1447453263,1860,2047,0,0,63,120,22,True,0,0,133
12150,1447453294,3147,1828,0,0,63,84,22,True,0,0,133
12151,1447453289,2267,0,1974,63,0,88,22,False,0,0,132
12152,1447453321,3290,1846,0,3,63,196,22,True,0,0,123
12153,1447453331,3203,0,1830,63,0,57,22,False,0,0,121
12154,1447453337,1751,1982,384,48,63,78,22,True,0,0,122
12155,1447453336,2799,1574,0,0,15,5,22,True,0,0,132
12156,1447453344,2819,1846,4,3,63,5,22,True,0,0,122
12157,1447453350,2716,1596,0,0,63,8,22,True,0,0,133
12158,1447453337,1842,1983,4,3,63,14,22,True,0,0,121
12159,1447453349,1702,4,2046,63,3,0,2,False,0,0,122
12160,1447453357,2063,1972,0,16,63,0,2,True,0,0,123
12161,1447453360,3003,0,1974,63,0,228,22,False,0,0,204
12162,1447453374,1854,1974,384,48,63,116,22,True,0,0,122
12163,1447453391,2359,2038,0,0,63,38,22,True,0,0,191
12164,1447453395,1867,1974,0,32,63,206,22,True,0,0,132
12165,1447453421,1950,1983,0,0,63,0,22,True,0,0,138
12166,1447453432,2711,0,1846,63,0,223,22,False,0,0,133
12167,1447453441,3132,260,1830,63,51,0,22,False,0,0,123
12168,1447453447,3349,1844,6,3,63,648,22,True,0,0,121
12169,1447453460,2062,2047,4,3,63,200,22,True,0,0,132
12170,1447453439,2977,1974,4,3,63,126,22,True,0,0,132
12171,1447453477,2697,0,1972,63,0,292,22,False,0,0,204
12172,1447453490,2546,1844,0,0,63,192,22,True,0,0,133
12173,1447453495,1991,0,1974,63,0,44,22,False,0,0,133
12174,1447453481,2237,0,1974,63,0,0,22,False,0,0,133
12175,1447453482,2739,0,1924,63,0,4,2,False,0,0,138
12176,1447453513,2996,1974,0,0,63,85,22,True,0,0,133
12177,1447453524,2156,0,2046,63,0,4,22,False,0,0,154
12178,1447453532,3405,1828,0,0,63,0,22,True,0,0,133
12179,1447453536,3483,4,1846,63,3,224,22,False,0,0,138
12180,1447453545,1916,0,1975,63,0,4,22,False,0,0,121
12181,1447453549,1574,1983,0,0,63,179,22,True,0,0,122
12182,1447453578,1893,2046,0,16,63,144,22,True,0,0,138
12183,1447453576,1951,0,1974,63,0,73,22,False,0,0,132
12184,1447453587,2591,0,1982,63,2,10,22,False,0,0,132
12185,1447453593,2320,0,1974,63,0,209,22,False,0,0,132
12186,1447453601,2196,1972,0,0,63,0,22,True,0,0,111
12187,1447453596,2331,0,1974,63,0,25,22,False,0,0,191
12188,1447453594,2134,4,2036,63,3,10,22,False,0,0,138
12189,1447453616,3418,0,1830,63,48,13,22,False,0,0,132
12190,1447453642,3309,1798,0,0,51,106,22,True,0,0,191
12191,1447453660,4465,0,1536,0,0,97,22,False,0,0,133
12192,1447453660,1738,2047,0,0,63,5,22,True,0,0,112
12193,1447453677,2548,4,2020,63,3,185,22,False,0,0,133
12194,1447453690,1803,2046,0,0,63,194,22,True,0,0,121
12195,1447453675,2974,0,1972,63,0,109,22,False,0,0,133
12196,1447453714,3463,516,0,0,3,33,22,True,0,0,132
12197,1447453696,3453,0,1796,63,0,11,22,False,0,0,132
12198,1447453737,1964,2047,0,0,63,8,22,True,0,0,111
12199,1447453731,2257,1982,0,0,63,81,22,True,0,0,133
12200,1447453753,1354,2047,6,3,63,3,22,True,0,0,133
12201,1447453741,1506,1983,4,3,63,56,22,True,0,0,156
12202,1447453773,1946,0,2047,63,0,84,22,False,0,0,132
12203,1447453768,2843,0,2040,63,0,8,22,False,0,0,171
12204,1447453772,2020,384,1983,63,48,30,22,False,0,0,132
12205,1447453773,2600,384,1828,63,48,113,2,False,0,0,138
12206,1447453796,3241,1824,0,0,63,0,22,True,0,0,132
12207,1447453796,1774,516,2046,63,3,3,22,False,0,0,171
12208,1447453820,3141,1926,4,3,55,93,22,True,0,0,132
12209,1447453835,2130,390,1982,63,51,96,22,False,0,0,204
12210,1447453847,1813,1958,0,0,63,147,22,True,0,0,122
12211,1447453860,2211,6,1974,63,3,220,2,False,0,0,133
12212,1447453860,3283,1574,0,0,31,79,22,True,0,0,121
12213,1447453840,2147,1975,0,48,63,119,22,True,0,0,112
12214,1447453874,2171,1958,256,48,63,102,22,True,0,0,185
12215,1447453881,3113,256,1798,63,48,278,22,False,0,0,132
12216,1447453883,1272,1983,390,51,63,199,22,True,0,0,133
12217,1447453882,1618,0,2047,63,3,0,22,False,0,0,204
12218,1447453876,2461,1972,262,51,63,88,22,True,0,0,133
12219,1447453899,2039,1972,6,3,63,74,22,True,0,0,132
12220,1447453919,3053,0,1844,63,0,106,22,False,0,0,138
12221,1447453927,2695,6,1828,63,3,16,22,False,0,0,123
12222,1447453947,2203,1974,4,3,63,92,22,True,0,0,133
12223,1447453949,2906,1588,0,0,63,14,22,True,0,0,111
12224,1447453946,2657,1982,4,3,63,235,22,True,0,0,123
12225,1447453932,2970,4,1540,51,3,10,22,False,0,0,132
12226,1447453953,2164,1844,384,48,63,17,22,True,0,0,132
12227,1447453956,3073,6,1952,61,3,45,22,False,0,0,121
12228,1447453955,2159,4,1974,63,3,6,22,False,0,0,132
12229,1447453959,2316,2039,0,0,63,99,22,True,0,0,122
12230,1447453975,2285,256,2020,63,48,44,22,False,0,0,132
12231,1447453958,2473,1975,0,0,63,88,22,True,0,0,153
12232,1447453948,3040,1974,4,3,63,134,22,True,0,0,122
12233,1447453958,3167,0,1968,63,0,99,22,False,0,0,132
12234,1447453991,3163,1568,4,3,15,117,22,True,0,0,123
12235,1447453997,2889,4,1972,63,3,294,22,False,0,0,204
12236,1447454027,2721,0,1972,63,0,0,22,False,0,0,138
12237,1447454024,2437,0,1926,63,0,85,22,False,0,0,122
12238,1447454028,1882,2038,6,3,63,261,22,True,0,0,132
12239,1447454012,2306,2046,0,0,63,108,22,True,0,0,121
12240,1447454033,1110,390,2047,63,51,0,22,False,0,0,204
12241,1447454040,3010,1958,0,0,63,28,22,True,0,0,133
12242,1447454042,2259,0,2047,63,0,15,22,False,0,0,132
12243,1447454063,2385,0,1982,63,0,137,22,False,0,0,132
12244,1447454076,2595,0,1844,63,0,59,22,False,0,0,132
12245,1447454081,1948,0,1982,63,0,13,22,False,0,0,121
12246,1447454096,3077,256,1796,51,48,86,22,False,0,0,121
12247,1447454092,2552,1974,0,0,63,7,22,True,0,0,132
12248,1447454099,1641,388,1974,63,51,60,2,False,0,0,132
12249,1447454103,4366,1540,0,0,51,1,22,True,0,0,121
12250,1447454115,2586,1974,256,48,63,176,22,True,0,0,192
12251,1447454115,1933,2047,0,0,63,100,22,True,0,0,138
12252,1447454114,1991,0,1926,63,0,68,22,False,0,0,133
12253,1447454113,2623,1982,0,0,63,73,22,True,0,0,132
12254,1447454134,1893,1479,0,0,63,0,22,True,0,0,132
12255,1447454128,2561,2046,256,48,63,0,2,True,0,0,138
12256,1447454117,2438,0,1958,63,0,95,2,False,0,0,133
12257,1447454132,1745,1974,0,0,63,154,22,True,0,0,154
12258,1447454162,3224,4,1828,63,3,67,22,False,0,0,133
12259,1447454164,2385,0,2036,63,0,78,22,False,0,0,138
12260,1447454173,2548,0,1846,63,0,151,22,False,0,0,138
12261,1447454207,2271,1975,0,0,63,14,22,True,0,0,121
12262,1447454210,2524,0,1974,63,35,162,22,False,0,0,191
12263,1447454211,1455,0,2044,63,0,88,22,False,0,0,123
12264,1447454232,3028,1956,260,51,63,110,22,True,0,0,138
12265,1447454229,2297,390,1844,63,51,12,22,False,0,0,138
12266,1447454224,2073,1975,256,48,63,9,22,True,0,0,204
12267,1447454255,3007,1983,384,51,63,0,22,True,0,0,123
12268,1447454244,2798,256,1828,63,48,231,22,False,0,0,132
12269,1447454260,2158,1974,0,0,63,138,22,True,0,0,132
12270,1447454265,1808,2039,0,0,63,47,22,True,0,0,133
12271,1447454278,2082,2047,0,0,63,0,22,True,0,0,122
12272,1447454294,2343,1958,0,3,63,168,22,True,0,0,132
12273,1447454304,2400,1974,0,0,63,5,22,True,0,0,171
12274,1447454319,2108,1982,0,16,63,84,22,True,0,0,122
12275,1447454315,2696,0,1846,63,0,4,22,False,0,0,138
12276,1447454316,2105,2038,4,3,63,50,22,True,0,0,132
12277,1447454320,1907,2038,6,3,63,162,22,True,0,0,133
12278,1447454337,2477,1846,0,0,63,8,22,True,0,0,171
12279,1447454339,2194,2047,0,48,63,18,22,True,0,0,171
12280,1447454321,2215,1588,0,0,63,78,22,True,0,0,138
12281,1447454341,1910,0,2046,63,0,231,22,False,0,0,123
12282,1447454349,3614,1824,4,3,63,5,22,True,0,0,138
12283,1447454363,3468,1828,6,3,63,183,22,True,0,0,132
12284,1447454361,2640,1846,0,0,63,156,22,True,0,0,121
12285,1447454365,1989,4,1974,63,15,232,22,False,0,0,132
12286,1447454370,3390,0,1830,63,0,102,22,False,0,0,133
12287,1447454370,2651,0,1958,63,0,119,22,False,0,0,132
12288,1447454354,2586,1982,0,0,63,5,22,True,0,0,121
12289,1447454367,1650,4,2046,63,3,135,22,False,0,0,132
12290,1447454395,2936,1958,0,0,63,0,22,True,0,0,152
12291,1447454415,2896,1280,0,0,56,60,22,True,0,0,133
12292,1447454405,2504,0,2038,63,0,19,22,False,0,0,156
12293,1447454434,2783,0,1974,63,0,4,22,False,0,0,132
12294,1447454438,2784,1972,0,48,63,8,22,True,0,0,132
12295,1447454436,1762,1982,260,51,63,62,22,True,0,0,192
12296,1447454461,1725,1974,4,3,63,152,22,True,0,0,138
12297,1447454457,2144,2047,0,0,63,197,22,True,0,0,133
12298,1447454457,1756,2046,6,3,63,39,22,True,0,0,132
12299,1447454481,2883,388,0,16,51,7,22,True,0,0,112
12300,1447454469,3003,256,1974,63,48,207,22,False,0,0,132
12301,1447454490,2647,0,2038,63,0,0,22,False,0,0,138
12302,1447454501,2188,6,1844,63,3,23,22,False,0,0,123
12303,1447454525,2487,1972,0,0,63,401,22,True,0,0,132
12304,1447454546,2534,0,1844,63,0,26,22,False,0,0,133
12305,1447454517,3249,0,1568,63,0,8,22,False,0,0,204
12306,1447454566,2967,1588,0,0,15,31,22,True,0,0,122
12307,1447454576,2107,1982,256,48,63,69,22,True,0,0,138
12308,1447454548,2849,1830,0,0,63,0,22,True,0,0,204
12309,1447454635,1872,2047,0,0,63,109,22,True,0,0,151
12310,1447454641,2176,0,1956,63,0,147,22,False,0,0,132
12311,1447454658,2810,1796,0,0,63,148,22,True,0,0,133
12312,1447454668,2328,1982,0,0,63,71,22,True,0,0,123
12313,1447454670,3163,0,1828,63,0,194,22,False,0,0,192
12314,1447454668,3322,0,1958,63,0,95,22,False,0,0,171
12315,1447454674,1754,1983,0,0,63,47,22,True,0,0,121
12316,1447454680,1787,2047,4,3,63,72,22,True,0,0,133
12317,1447454676,2578,0,1798,63,0,217,22,False,0,0,132
12318,1447454686,3411,0,1828,63,0,89,22,False,0,0,123
12319,1447454702,2396,48,1830,63,12,142,22,False,0,0,121
12320,1447454715,2596,1958,0,3,63,4,22,True,0,0,132
12321,1447454720,1638,384,1847,63,48,98,22,False,0,0,132
12322,1447454723,3050,1536,262,51,12,28,22,True,0,0,132
12323,1447454695,1816,1974,0,0,63,298,22,True,0,0,133
12324,1447454733,2166,1974,0,0,63,55,22,True,0,0,138
12325,1447454740,3024,0,1974,63,0,86,22,False,0,0,138
12326,1447454752,2091,256,1974,63,48,82,22,False,0,0,132
12327,1447454751,1460,6,1982,63,3,9,22,False,0,0,204
12328,1447454777,3186,1846,0,0,63,50,22,True,0,0,133
12329,1447454771,2768,0,2046,63,0,140,22,False,0,0,123
12330,1447454769,3202,1972,0,1,63,69,22,True,0,0,112
12331,1447454796,3241,0,1958,63,0,12,22,False,0,0,181
12332,1447454773,1933,0,2046,63,0,22,22,False,0,0,138
12333,1447454810,2761,4,1840,60,3,160,22,False,0,0,121
12334,1447454816,2928,2046,0,32,63,277,22,True,0,0,133
12335,1447454805,2600,1846,260,51,63,68,22,True,0,0,132
12336,1447454817,2640,0,1574,63,0,26,22,False,0,0,132
12337,1447454832,2493,0,1974,63,0,0,22,False,0,0,132
12338,1447454841,2832,1974,4,3,63,55,22,True,0,0,133
12339,1447454854,2226,1598,6,3,31,289,22,True,0,0,182
12340,1447454855,2286,1975,0,0,63,289,22,True,0,0,132
12341,1447454873,1165,0,1983,63,0,0,22,False,0,0,123
12342,1447454873,2649,260,1828,63,51,100,22,False,0,0,192
12343,1447454907,3153,1974,0,0,63,46,22,True,0,0,133
12344,1447454913,1945,0,1974,63,0,116,22,False,0,0,132
12345,1447454922,2981,1846,0,0,63,99,22,True,0,0,132
12346,1447454932,3403,388,1536,0,51,8,22,False,0,0,111
12347,1447454944,2146,1982,0,0,63,0,22,True,0,0,121
12348,1447454935,2890,1792,0,0,60,159,22,True,0,0,132
12349,1447454946,2411,0,1844,63,0,86,22,False,0,0,204
12350,1447454973,1892,4,2047,63,3,4,22,False,0,0,133
12351,1447454960,2012,1846,384,48,63,4,22,True,0,0,204
12352,1447454976,1547,0,2047,63,0,119,22,False,0,0,187
12353,1447454977,1952,260,1972,63,51,81,22,False,0,0,121
12354,1447454966,1579,2044,4,3,63,265,22,True,0,0,123
12355,1447455010,1520,2047,54,15,63,63,22,True,0,0,138
12356,1447455004,1676,2044,0,0,63,153,22,True,0,0,133
12357,1447455044,3182,1844,0,0,63,79,22,True,0,0,138
12358,1447455049,2035,1855,256,48,63,116,22,True,0,0,192
12359,1447455063,1753,1588,0,0,15,145,22,True,0,0,204
12360,1447455077,2153,0,2022,63,0,286,22,False,0,0,171
12361,1447455063,2388,4,1974,63,3,251,22,False,0,0,138
12362,1447455092,2087,2038,0,0,63,51,22,True,0,0,191
12363,1447455098,2657,1982,0,0,63,108,22,True,0,0,171
